SQL>
SQL> select di.owner
  2       , di.table_name
  3       , di.index_name
  4       , di.index_type
  5       , di.uniqueness
  6       , di.num_rows
  7       , di.sample_size
  8       , di.last_analyzed
  9       , di.global_stats
 10       , di.initial_extent
 11       , di.max_extents
 12       , di.next_extent
 13    from user_tables ut
 14         inner join dba_indexes di on di.table_name = ut.table_name
 15  ;

OWNER                          TABLE_NAME                     INDEX_NAME                     INDEX_TYPE                  UNIQUENES   NUM_ROWS SAMPLE_SIZE LAST_ANAL GLO INITIAL_EXTENT MAX_EXTENTS NEXT_EXTENT
STORELAND                      LISTES_PICKING_COLIS           LISTES_PICKING_COLIS_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LISTES_PICKING_COLIS_DEPOT     LISTES_PICKING_COLIS_DEPOT_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LISTES_PICKING_COMP            LISTES_PICKING_COMP_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LISTES_PICKING_DEPOT           LISTES_PICKING_DEPOT_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIVRAISONS_DEPOT               LIVRAISONS_DEPOT_FK1           NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIVRAISONS_DEPOT               LIVRAISONS_DEPOT_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIVRAISONS_MAGASIN             LIVRAISONS_MAGASIN_FK2         NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIVRAISONS_MAGASIN             LIVRAISONS_MAGASIN_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIVRAISONS_MAGASIN             LIVRAISONS_MAGASIN_FK1         NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIVRAISONS_MAGASIN_RADIO       LIVRAISONS_MAGASIN_RADIO_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      LIVRAISONS_PALETTE_MAGASIN     LIVRAISONS_PALETTE_MAGASIN_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LOCK_PLAN_COLLECTION           LOCK_PLAN_COLLECTION_PK        NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      COMMENTAIRE_WST                COMMENTAIRE_WST_PK             NORMAL                      UNIQUE        249586      249586 24-OCT-17 YES          65536  2147483645     1048576
STORELAND                      COMPTEURS_STOCK_DEPOT          COMPTEURS_STOCK_DEPOT_PK       NORMAL                      UNIQUE            12          12 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      MAGASINS_AGENCEMENT            MAGASINS_AGENCEMENT_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      MAGASINS_DE_PASSAGE            MAGASINS_DE_PASSAGE_FK1        NORMAL                      NONUNIQUE    4460391      279718 25-OCT-17 YES         327680  2147483645     1048576
STORELAND                      MAGASINS_DE_PASSAGE            MAGASINS_DE_PASSAGE_PK         NORMAL                      UNIQUE       4650776      265681 25-OCT-17 YES         327680  2147483645     1048576
STORELAND                      COMPTEURS_STOCK_DEPOT          COMPTEURS_STOCK_DEPOT_FK1      NORMAL                      NONUNIQUE         12          12 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      MAGASINS_REASSORT_EXTERNE      MAGASINS_REASSORT_EXTERNE_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      MAG_JOUR                       MAG_JOUR_PK                    NORMAL                      UNIQUE         25978       25978 02-NOV-17 YES         327680  2147483645     1048576
STORELAND                      MAGJOUR_OBSERVATIONS           MAGJOUR_OBSERVATIONS_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      MAJ_TRANSIT                    MAJ_TRANSIT_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ADRESSES_FOURNISSEUR           ADRESSES_FOURNISSEUR_PK        NORMAL                      UNIQUE             1           1 07-AUG-15 YES         131072  2147483645     1048576
STORELAND                      ADRESSES_MAGASIN               ADRESSES_MAGASIN_PK            NORMAL                      UNIQUE           649         649 02-OCT-17 YES         327680  2147483645     1048576
STORELAND                      ADRESSES_SITE                  ADRESSES_SITE_PK               NORMAL                      UNIQUE             3           3 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      ADRESSES_SOCIETE               ADRESSES_SOCIETE_PK            NORMAL                      UNIQUE             1           1 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      COMPTA_NUMERO_COMMANDE         COMPTA_NUMERO_COMMANDE_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      COMPTA_PARAMETRE_CODA          COMPTA_PARAMETRE_CODA_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_POINTAGE                COMPTA_POINTAGE_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_POINTAGE_REB            COMPTA_POINTAGE_REB_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTA_REGLEMENTS              COMPTA_REGLEMENTS_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_REGROUPEMENT_CAISSES    COMPTA_REGROUPEMENT_CAISSES_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTA_REGUL_NOTE_DEBIT        COMPTA_REGUL_NOTE_DEBIT_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      COMPTA_RUBRIQUES               COMPTA_RUBRIQUES_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_SOCIETE                 COMPTA_SOCIETE_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_SOCIETES_REGLEMENTS     COMPTA_SOCIETES_REGLEMENTS_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_SOUS_FAMILLE            COMPTA_SOUS_FAMILLE_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      COMPTA_STOCK_DEPOTS            COMPTA_STOCK_DEPOTS_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_STOCK_MAGASINS          COMPTA_STOCK_MAGASINS_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_STOCK_SOCIETE           COMPTA_STOCK_SOCIETE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTA_SUIVI                   COMPTA_SUIVI_PK                NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTA_TVA_ACHATS              COMPTA_TVA_ACHATS_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTA_TVA_ACHATS_JOURNAL      COMPTA_TVA_ACHATS_JOURNAL_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTA_VENTES                  COMPTA_VENTES_PK               NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTA_VENTES_MAGASINS         COMPTA_VENTES_MAGASINS_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COMPTES_COMPTABLE              COMPTES_COMPTABLE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CRM_TICKET_RATTACHE_STL        CRM_TICKET_RATTACHE_STL_PK     NORMAL                      UNIQUE             0           0 20-AUG-16 YES          65536  2147483645     1048576
STORELAND                      VARIANTES                      VARIANTES_PK                   NORMAL                      UNIQUE             1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      WST_SESSIONS                   WST_SESSIONS_PK                NORMAL                      UNIQUE          3181        3181 02-NOV-17 YES          65536  2147483645     1048576
STORELAND                      CONCURRENCES_ACTION_MKT        CONCURRENCES_ACTION_MKT_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CONDITIONNEMENTS_COLIS         CONDITIONNEMENTS_COLIS_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CONDITIONNEMENTS_COLIS_MAGASIN CONDITION_COLIS_MAGASIN_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      CONDITIONNEMENTS_LANGUE        CONDITIONNEMENTS_LANGUE_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CONDITIONS_ENTRETIEN_LANGUE    CONDITIONS_ENTRETIEN_LANGUE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CONDITIONS_ENTRETIEN_LANGUE    CONDITION_ENTRETIEN_LANGUE_FK1 NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      WST_SESSIONSPAIEMENT           WST_SESSIONSPAIEMENTS_PK       NORMAL                      UNIQUE          3892        3892 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      HISTORIQUE_CAISSES             HISTORIQUE_CAISSES_FK4         FUNCTION-BASED NORMAL       NONUNIQUE    3684672      115146 30-OCT-17 YES          65536  2147483645     1048576
STORELAND                      CONDITIONS_REGLEMENT_LANGUE    CONDITIONS_REGLEMENT_LANGUE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      COURBES_DE_VIE_AXESTAT         COURBES_DE_VIE_AXESTAT_PL      NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      COURBES_VIE_PRODCOL            COURBES_VIE_PRODCOL_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CREDIT_HEURES_MAGASIN          CREDIT_HEURES_MAGASIN_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CRM_CHQ_MAG_IMPR               CRM_CHQ_MAG_IMPR_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CRM_PB_CARTE_ACTIVE_Y          CRM_PB_CARTE_ACTIVE_Y_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CRM_REQUETE_W3                 CRM_REQUETE_W3_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CYVENTE_DEVISE                 CYVENTE_DEVISE_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      DATE_IMPLANT_ARTICLE_MAG       DATE_IMPLANT_ARTICLE_MAG_FK1   NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      DATE_IMPLANT_ARTICLE_MAG       DATE_IMPLANT_ARTICLE_MAG_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      DATE_IMPLANT_PRODCOL_MAG       DATE_IMPLANT_PRODCOL_MAG_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      DATE_IMPLANT_PRODCOL_MAG       DATE_IMPLANT_PRODCOL_MAG_FK1   NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      DATES_OPE_COMM                 DATES_OPE_COMM_PK              NORMAL                      UNIQUE        166896      166896 14-SEP-17 YES         327680  2147483645     1048576
STORELAND                      DATES_OPE_COMM_REM             DATES_OPE_COMM_REM_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      DECHARGT_PORTABLES_MAGASIN     DECHARGT_PORTABLES_MAGASIN_PK  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
