SQL> select at.table_name, at.status, at.num_rows, at.last_analyzed , atc.data_type
  2       , ai.index_name, ai.index_type, ai.uniqueness, ai.leaf_blocks, ai.distinct_keys, ai.status as i_status, ai.last_analyzed as i_last_analyzed, ai.global_stats
  3       , aic.column_name, aic.column_position
  4    from all_tables at
  5         inner join all_indexes ai on ai.table_name = at.table_name
  6         inner join all_ind_columns aic on aic.index_name = ai.index_name
  7         inner join all_tab_columns atc on atc.table_name = aic.table_name and atc.column_name = aic.column_name
  8   where at.owner  in ( 'STORELAND' )
  9     ---and at.table_name in ('LBM_VENTE_POSTE', 'LBM_CP_HISTO')
 10   order by at.table_name, ai.index_name, aic.column_position
 11  ;
TABLE_NAME                     STATUS     NUM_ROWS LAST_ANAL DATA_TYPE                      INDEX_NAME                     INDEX_TYPE                     UNIQUENES LEAF_BLOCKS DISTINCT_KEYS I_STATUS I_LAST_AN GLO COLUMN_NAME                    COLUMN_POSITION
ASSOCIATIONS_ENSEIGNE_MARQUE   VALID             6 24-JUL-17 NUMBER                         ASSOC_ENSEIGNE_MARQUE_PK       NORMAL                         UNIQUE              1             6 VALID    24-JUL-17 YES CODEELEMENTSTATENSEIGNE                      1
ASSOCIATIONS_ENSEIGNE_MARQUE   VALID             6 24-JUL-17 NUMBER                         ASSOC_ENSEIGNE_MARQUE_PK       NORMAL                         UNIQUE              1             6 VALID    24-JUL-17 YES CODEELEMENTSTATMARQUE                        2
ASSOCIATIONS_PRODUITS          VALID             0 01-JUN-14 VARCHAR2                       ASSOCIATIONS_PRODUITS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
ASSOCIATIONS_PRODUITS          VALID             0 01-JUN-14 VARCHAR2                       ASSOCIATIONS_PRODUITS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD2                               2
ASSOCIATIONS_PRODUITS          VALID             0 01-JUN-14 VARCHAR2                       ASSOCIATIONS_PRODUITS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEARTICLE                                  3
AUTRES_MVT_POINTS_FIDELITE     VALID             0 01-JUN-14 VARCHAR2                       AUTRES_MVT_POINTS_FIDELITE_FK1 NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECLIENT                                   1
AUTRES_MVT_POINTS_FIDELITE     VALID             0 01-JUN-14 NUMBER                         AUTRES_MVT_POINTS_FIDELITE_FK2 NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEENVOIMARKETING                           1
AUTRES_MVT_POINTS_FIDELITE     VALID             0 01-JUN-14 NUMBER                         AUTRES_MVT_POINTS_FIDELITE_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMVTPOINTSFIDELITE                        1
AVOIRS_NEG                     VALID             0 01-JUN-14 VARCHAR2                       AVOIRS_NEG_PK                  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAVOIR                                    1
AVOIRS_NEG                     VALID             0 01-JUN-14 VARCHAR2                       AVOIRS_NEG_PK                  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLIENTNEG                                2
AVOIRS_NEG                     VALID             0 01-JUN-14 NUMBER                         AVOIRS_NEG_PK                  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  3
AXES_STATISTIQUES              VALID             3 07-AUG-15 NUMBER                         AXES_STATISTIQUES_PK           NORMAL                         UNIQUE              1             3 VALID    07-AUG-15 YES CODEAXESTAT                                  1
AXES_STATISTIQUES_CLIENTS      VALID            88 06-JUL-17 NUMBER                         AXES_STATISTIQUES_CLIENTS_PK   NORMAL                         UNIQUE              1            88 VALID    06-JUL-17 YES CODEAXESTATISTIQUECLIENT                     1
AXES_STATISTIQUE_CLASSPROD     VALID             0 01-JUN-14 NUMBER                         AXES_STATISTIQUE_CLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  1
BANQUES_LC                     VALID             0 01-JUN-14 VARCHAR2                       BANQUES_LC_PK                  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEBANQUELC                                 1
BASCULE_CORRESPONDANCE_CLIENT  VALID             0 01-JUN-14 VARCHAR2                       BASCULE_CORRESP_CLIENT_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES ANCIENCODECLIENT                             1
BESOINS_REASSORT               VALID             0 01-JUN-14 NUMBER                         BESOINS_REASSORT_FK1           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           1
BESOINS_REASSORT               VALID             0 01-JUN-14 NUMBER                         BESOINS_REASSORT_FK1           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  2
BESOINS_REASSORT               VALID             0 01-JUN-14 NUMBER                         BESOINS_REASSORT_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
BESOINS_REASSORT               VALID             0 01-JUN-14 NUMBER                         BESOINS_REASSORT_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
BONS_PRET                      VALID             0 01-JUN-14 VARCHAR2                       BONS_PRET_FK1                  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESAV                                      1
BONS_PRET                      VALID             0 01-JUN-14 VARCHAR2                       BONS_PRET_PK                   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEBONPRET                                  1
BOUTONS_UTILISATEUR            VALID           246 24-APR-17 VARCHAR2                       BOUTONS_UTILISATEUR_PK         NORMAL                         UNIQUE              2           246 VALID    24-APR-17 YES NOMUTILISATEUR                               1
BOUTONS_UTILISATEUR            VALID           246 24-APR-17 NUMBER                         BOUTONS_UTILISATEUR_PK         NORMAL                         UNIQUE              2           246 VALID    24-APR-17 YES TYPEUTILISATEUR                              2
BOUTONS_UTILISATEUR            VALID           246 24-APR-17 VARCHAR2                       BOUTONS_UTILISATEUR_PK         NORMAL                         UNIQUE              2           246 VALID    24-APR-17 YES CODEFONCTION                                 3
BO_ACCESMAGASIN                VALID           236 06-OCT-17 NUMBER                         BO_ACCESMAGASIN_PK             NORMAL                         UNIQUE              1           236 VALID    06-OCT-17 YES CODEUTILISATEUR                              1
BO_ACCESMAGASIN                VALID           236 06-OCT-17 NUMBER                         BO_ACCESMAGASIN_PK             NORMAL                         UNIQUE              1           236 VALID    06-OCT-17 YES CODEMAGASIN                                  2
BO_ETATS                       VALID             0 01-JUN-14 VARCHAR2                       BO_ETATS_PK                    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOMETAT                                      1
BO_ETATS                       VALID             0 01-JUN-14 VARCHAR2                       BO_ETATS_PK                    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOMDEDONNEE                                  2
BO_ETATS_UTILISATEURS          VALID             0 01-JUN-14 VARCHAR2                       BO_ETATS_UTILISATEURS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOMETAT                                      1
BO_ETATS_UTILISATEURS          VALID             0 01-JUN-14 VARCHAR2                       BO_ETATS_UTILISATEURS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOMDEDONNEE                                  2
BO_ETATS_UTILISATEURS          VALID             0 01-JUN-14 NUMBER                         BO_ETATS_UTILISATEURS_PK       NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEUTILISATEUR                              3
BO_FACTURES_CLIENT             VALID             0 01-JUN-14 NUMBER                         BO_FACTURES_CLIENT_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASINTICKET                            1
BO_FACTURES_CLIENT             VALID             0 01-JUN-14 DATE                           BO_FACTURES_CLIENT_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEVENTE                                    2
BO_FACTURES_CLIENT             VALID             0 01-JUN-14 NUMBER                         BO_FACTURES_CLIENT_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NUMCAISSE                                    3
BO_FACTURES_CLIENT             VALID             0 01-JUN-14 NUMBER                         BO_FACTURES_CLIENT_FK1         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NUMTICKET                                    4
BO_FACTURES_CLIENT             VALID             0 01-JUN-14 NUMBER                         BO_FACTURES_CLIENT_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOFACTURE                                    1
BUDGET_ACHATS                  VALID             0 01-JUN-14 VARCHAR2                       BUDGET_ACHATS_PK               NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
BUDGET_ACHATS                  VALID             0 01-JUN-14 VARCHAR2                       BUDGET_ACHATS_PK               NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEZONEBUDGETACHATS                         2
CADRAGE_BUDGET_POIDSCLASSPROD  VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_BUD_POIDSCLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
CADRAGE_BUDGET_POIDSCLASSPROD  VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_BUD_POIDSCLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEZONEPLANCOLLECTION                       2
CADRAGE_BUDGET_POIDSCLASSPROD  VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_BUD_POIDSCLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD0                               3
CADRAGE_BUDGET_POIDSCLASSPROD  VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_BUD_POIDSCLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               4
CADRAGE_BUDGET_POIDSCLASSPROD  VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_BUD_POIDSCLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD2                               5
CADRAGE_BUDGET_POIDSCLASSPROD  VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_BUD_POIDSCLASSPROD_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               6
CADRAGE_PLAN_COLLECTION        VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_PLAN_COLLECTION_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
CADRAGE_PLAN_COLLECTION        VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_PLAN_COLLECTION_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEZONEPLANCOLLECTION                       2
CADRAGE_PLAN_COLLECTION        VALID             0 01-JUN-14 NUMBER                         CADRAGE_PLAN_COLLECTION_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  3
CADRAGE_PLAN_COLLECTION        VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_PLAN_COLLECTION_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD                                4
CADRAGE_PLAN_COLLECTION        VALID             0 01-JUN-14 NUMBER                         CADRAGE_PLAN_COLLECTION_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NIVEAUSAISIE                                 5
CADRAGE_PLAN_COLLECTION        VALID             0 01-JUN-14 VARCHAR2                       CADRAGE_PLAN_COLLECTION_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEUNITEPRESENTATION                        6
CAISSES                        VALID           406 24-OCT-17 NUMBER                         CAISSES_PK                     NORMAL                         UNIQUE              2           406 VALID    24-OCT-17 YES CODEMAGASIN                                  1
CAISSES                        VALID           406 24-OCT-17 NUMBER                         CAISSES_PK                     NORMAL                         UNIQUE              2           406 VALID    24-OCT-17 YES CODECAISSE                                   2
CAISSES_DESC_PERIPH            VALID             9 07-AUG-15 NUMBER                         CAISSES_DESC_PERIPH_PK         NORMAL                         UNIQUE              1             9 VALID    07-AUG-15 YES CODEPERIPH                                   1
CALCUL_PLAN_ASSORTIMENT        VALID             0 01-JUN-14 VARCHAR2                       CALCUL_PLAN_ASSORTIMENT_PK     NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESAISON                                   1
CALCUL_PLAN_ASSORTIMENT        VALID             0 01-JUN-14 NUMBER                         CALCUL_PLAN_ASSORTIMENT_PK     NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  2
CALCUL_PLAN_ASSORTIMENT        VALID             0 01-JUN-14 NUMBER                         CALCUL_PLAN_ASSORTIMENT_PK     NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEELEMENTSTAT                              3
CAMPAGNES_MARKETING            VALID             0 01-JUN-14 NUMBER                         CAMPAGNES_MARKETING_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECAMPAGNE                                 1
CAPACITE_MAGASIN               VALID             0 01-JUN-14 NUMBER                         CAPACITE_MAGASIN_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
CAPACITE_MAGASIN               VALID             0 01-JUN-14 VARCHAR2                       CAPACITE_MAGASIN_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   2
CAPACITE_MAGASIN               VALID             0 01-JUN-14 NUMBER                         CAPACITE_MAGASIN_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  3
CAPACITE_MAGASIN               VALID             0 01-JUN-14 NUMBER                         CAPACITE_MAGASIN_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEELEMENTSTAT                              4
CAPACITE_MAGASIN               VALID             0 01-JUN-14 VARCHAR2                       CAPACITE_MAGASIN_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEUNITEPRESENTATION                        5
CARACTERISTIQUES_COMMANDE      VALID             0 01-JUN-14 NUMBER                         CARACTERISTIQUES_COMMANDE_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESITE                                     1
CARACTERISTIQUES_COMMANDE      VALID             0 01-JUN-14 VARCHAR2                       CARACTERISTIQUES_COMMANDE_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMMANDE                                 2
CARACTERISTIQUES_COMMANDE      VALID             0 01-JUN-14 NUMBER                         CARACTERISTIQUES_COMMANDE_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECARACTERISTIQUE                          3
CARACTERISTIQUES_ENTRETIEN     VALID            18 07-AUG-15 VARCHAR2                       CARACTERISTIQUES_ENTRETIEN_PK  NORMAL                         UNIQUE              1            18 VALID    07-AUG-15 YES CODEENTRETIEN                                1
CARACTERISTIQUES_ENTRETIEN     VALID            18 07-AUG-15 NUMBER                         CARACTERISTIQUES_ENTRETIEN_PK  NORMAL                         UNIQUE              1            18 VALID    07-AUG-15 YES CODEENTRETIENNUM                             2
